url	download_complete
www.ics.uci.edu/ugrad/index	complete
www.ics.uci.edu/../ugrad/index.php	complete
www.ics.uci.edu/community/scholarships/index	complete
www.ics.uci.edu/involved/corporate_partner.php	complete
www.ics.uci.edu/computing/account	complete
www.ics.uci.edu/~sforouza	incomplete
www.ics.uci.edu/%7Emajumder/contrastcode/codecontrast.html	incomplete
www.ics.uci.edu/publications/GGWald_manuscript/index.htm	incomplete
www.ics.uci.edu/community/news/view_news?id=1189	incomplete
www.ics.uci.edu/prospective/ko/degrees/computer-science-engineering	incomplete
www.ics.uci.edu/about/2005-06/index.php	complete
www.ics.uci.edu/%7Elab/policies	incomplete
www.ics.uci.edu/%7Emajumder/teach.html	incomplete
www.ics.uci.edu/~ihler	complete
www.ics.uci.edu/grad/admissions/index.php	complete
mcs.ics.uci.edu/career/personal-branding-marketing	incomplete
www.ics.uci.edu/research/publications.html	incomplete
www.ics.uci.edu/community/news/view_news?id=1151	incomplete
www.ics.uci.edu/community/news/view_news?id=1150	incomplete
www.ics.uci.edu/community/news/view_news?id=1153	incomplete
www.ics.uci.edu/community/news/view_news?id=1152	incomplete
www.ics.uci.edu/community/news/view_news?id=1155	incomplete
www.ics.uci.edu/community/news/view_news?id=1154	incomplete
www.ics.uci.edu/community/news/view_news?id=1157	incomplete
www.ics.uci.edu/community/news/view_news?id=1156	incomplete
www.ics.uci.edu/community/news/view_news?id=1159	incomplete
www.ics.uci.edu/community/news/view_news?id=1158	incomplete
hombao.ics.uci.edu?s=overview	incomplete
www.ics.uci.edu/community/press/index.php	incomplete
www.ics.uci.edu/prospective/ko/degrees/overview	incomplete
www.ics.uci.edu/grad/policies/index	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=aregan	incomplete
www.ics.uci.edu/ugrad/sao/index	complete
www.ics.uci.edu/community/events/openhouse/gallery_10.html	incomplete
www.ics.uci.edu/prospective/vi/degrees/minors	incomplete
www.ics.uci.edu/index.html	incomplete
www.ics.uci.edu/ugrad/CS199_IN4MATX199.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=alfaro	incomplete
www.ics.uci.edu/UCIBrenICS/posts/10155340819996909	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=lueker	incomplete
www.ics.uci.edu/index.php	complete
www.ics.uci.edu/grad/policies/GradPolicies_TeachingReqt.php	incomplete
www.ics.uci.edu/faculty/highlights/index.php	incomplete
www.ics.uci.edu/prospective/vi/degrees/informatics	incomplete
www.ics.uci.edu/account/quota.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dechter	incomplete
www.ics.uci.edu/~gghiasi	incomplete
mhcid.ics.uci.edu/admissions/costs-and-financial-aid	incomplete
www.ics.uci.edu/prospective/ko/opportunities/honors	incomplete
www.ics.uci.edu/events/147012079415534	incomplete
www.ics.uci.edu/computing/email/delivery_point.php	complete
www.ics.uci.edu/faculty/area/area_stats.php	incomplete
www.ics.uci.edu/~celustig	incomplete
www.ics.uci.edu/degrees/Minors.php	complete
www.ics.uci.edu/~sysarch/projects/Autovec.html	incomplete
www.ics.uci.edu/policies/Laptop_ComputerUse.php	complete
asterix.ics.uci.edu/index.html	incomplete
www.ics.uci.edu/ugrad/degrees/index.php	complete
www.ics.uci.edu/faculty/area/area_ai.php	incomplete
www.ics.uci.edu/about/visit_fromfreeway.php	incomplete
www.ics.uci.edu/%7Egts/students.html	incomplete
www.ics.uci.edu/UCIBrenICS/photos/a.10150104180706909.283411.106291486908/10155359694671909?type=3	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=19	incomplete
www.ics.uci.edu/dept	complete
www.ics.uci.edu/ugrad/degree_bim.php	incomplete
www.ics.uci.edu/~lopes	incomplete
www.ics.uci.edu/teaching/stat200a/index.htm	incomplete
www.ics.uci.edu/prospective/zh-tw/degrees/informatics	incomplete
www.ics.uci.edu/~redmiles/schedule.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=mmazmani	incomplete
www.ics.uci.edu/computing/services/sophos_win.php	complete
www.ics.uci.edu/events/147012079415534?ref=3&action_history=null	incomplete
www.ics.uci.edu/community/news/view_news?id=1215	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=mjcarey	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ardalan	incomplete
www.ics.uci.edu/community/news/press/view_press?id=19	incomplete
www.ics.uci.edu/employment/index.php	incomplete
sherlock.ics.uci.edu/data.html	incomplete
www.ics.uci.edu/computing/contact/index.php	complete
mcs.ics.uci.edu/about/curriculum	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=hayesg	incomplete
www.ics.uci.edu/events/291967007997834	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dutt	incomplete
www.ics.uci.edu/~thornton	incomplete
www.ics.uci.edu/~lmartie	incomplete
www.ics.uci.edu/involved/project_class.php	complete
luci.ics.uci.edu	incomplete
www.ics.uci.edu/computing/email/google_setup.php	incomplete
www.ics.uci.edu/computing/contact/helpdesk.php	complete
www.ics.uci.edu/about/about_contact.php	complete
www.ics.uci.edu/about/bren/gallery/gallery_09_jpg.php	incomplete
www.ics.uci.edu/faculty/ 	incomplete
hombao.ics.uci.edu?s=news	incomplete
www.ics.uci.edu/policies/Add_Drop_ChangeOption.php	complete
www.ics.uci.edu/prospective/en/opportunities/research	complete
mcs.ics.uci.edu/career/career-planning	incomplete
sherlock.ics.uci.edu/news.html	incomplete
www.ics.uci.edu/grad/sao/index.php	incomplete
